name,interests,nationality,age,cleaned_name,Mission.Role,Hobby Category,Recategorized Hobby Category,Hobby Category (Recategorized)
Oleg Kotov,computers,Russian,59.0,Oleg Kotov,commander,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Oleg Kotov,photography,Russian,59.0,Oleg Kotov,commander,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Paolo Nespoli,Scuba diving,Italian,68.0,Paolo Nespoli,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Paolo Nespoli,piloting aircraft,Italian,68.0,Paolo Nespoli,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Aviation & Space-Related Hobbies
Paolo Nespoli,photography,Italian,68.0,Paolo Nespoli,msp,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Paolo Nespoli,building electronic equipment and computer software,Italian,68.0,Paolo Nespoli,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Paolo Nespoli,supports Serie A team Inter,Italian,68.0,Paolo Nespoli,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Paolo Nespoli,Scuba diving,Italian,68.0,Paolo Nespoli,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Paolo Nespoli,piloting aircraft,Italian,68.0,Paolo Nespoli,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Aviation & Space-Related Hobbies
Paolo Nespoli,photography,Italian,68.0,Paolo Nespoli,flight engineer,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Paolo Nespoli,building electronic equipment and computer software,Italian,68.0,Paolo Nespoli,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Paolo Nespoli,supports Serie A team Inter,Italian,68.0,Paolo Nespoli,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Paolo Nespoli,Scuba diving,Italian,68.0,Paolo Nespoli,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Paolo Nespoli,piloting aircraft,Italian,68.0,Paolo Nespoli,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Aviation & Space-Related Hobbies
Paolo Nespoli,photography,Italian,68.0,Paolo Nespoli,flight engineer,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Paolo Nespoli,building electronic equipment and computer software,Italian,68.0,Paolo Nespoli,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Paolo Nespoli,supports Serie A team Inter,Italian,68.0,Paolo Nespoli,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Patrick Baudry,"mechanical sports, such as motorcycling and car racing",France,79.0,Patrick Baudry,psp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Patrick Baudry,running marathons,France,79.0,Patrick Baudry,psp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Patrick Baudry,playing squash,France,79.0,Patrick Baudry,psp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Patrick Baudry,skiing,France,79.0,Patrick Baudry,psp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Patrick Baudry,shooting,France,79.0,Patrick Baudry,psp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Patrick Baudry,windsurfing,France,79.0,Patrick Baudry,psp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Patrick Baudry,sky diving,France,79.0,Patrick Baudry,psp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Patrick Baudry,wine connaisseur,France,79.0,Patrick Baudry,psp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Pavel Vinogradov,game sports,Russian,72.0,Pavel Vinogradov,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Pavel Vinogradov,history of aviation and cosmonautics,Russian,72.0,Pavel Vinogradov,flight engineer,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Pavel Vinogradov,astronomy,Russian,72.0,Pavel Vinogradov,flight engineer,Aviation & Space-Related Hobbies,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Pavel Vinogradov,game sports,Russian,72.0,Pavel Vinogradov,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Pavel Vinogradov,history of aviation and cosmonautics,Russian,72.0,Pavel Vinogradov,commander,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Pavel Vinogradov,astronomy,Russian,72.0,Pavel Vinogradov,commander,Aviation & Space-Related Hobbies,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Pavel Vinogradov,game sports,Russian,72.0,Pavel Vinogradov,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Pavel Vinogradov,history of aviation and cosmonautics,Russian,72.0,Pavel Vinogradov,commander,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Pavel Vinogradov,astronomy,Russian,72.0,Pavel Vinogradov,commander,Aviation & Space-Related Hobbies,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Pierre Thuot,boating,United States,70.0,Pierre Thuot,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Pierre Thuot,golf,United States,70.0,Pierre Thuot,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Pierre Thuot,running,United States,70.0,Pierre Thuot,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Pierre Thuot,music,United States,70.0,Pierre Thuot,msp,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Pierre Thuot,flying,United States,70.0,Pierre Thuot,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Pierre Thuot,family activities,United States,70.0,Pierre Thuot,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Pierre Thuot,boating,United States,70.0,Pierre Thuot,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Pierre Thuot,golf,United States,70.0,Pierre Thuot,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Pierre Thuot,running,United States,70.0,Pierre Thuot,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Pierre Thuot,music,United States,70.0,Pierre Thuot,msp,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Pierre Thuot,flying,United States,70.0,Pierre Thuot,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Pierre Thuot,family activities,United States,70.0,Pierre Thuot,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Pierre Thuot,boating,United States,70.0,Pierre Thuot,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Pierre Thuot,golf,United States,70.0,Pierre Thuot,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Pierre Thuot,running,United States,70.0,Pierre Thuot,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Pierre Thuot,music,United States,70.0,Pierre Thuot,msp,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Pierre Thuot,flying,United States,70.0,Pierre Thuot,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Pierre Thuot,family activities,United States,70.0,Pierre Thuot,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Rex Walheim,snow skiing,United States,62.0,Rex Walheim,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Rex Walheim,hiking,United States,62.0,Rex Walheim,msp,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Rex Walheim,softball,United States,62.0,Rex Walheim,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Rex Walheim,football,United States,62.0,Rex Walheim,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Rex Walheim,snow skiing,United States,62.0,Rex Walheim,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Rex Walheim,hiking,United States,62.0,Rex Walheim,msp,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Rex Walheim,softball,United States,62.0,Rex Walheim,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Rex Walheim,football,United States,62.0,Rex Walheim,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Rex Walheim,snow skiing,United States,62.0,Rex Walheim,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Rex Walheim,hiking,United States,62.0,Rex Walheim,msp,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Rex Walheim,softball,United States,62.0,Rex Walheim,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Rex Walheim,football,United States,62.0,Rex Walheim,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Richard Linnehan,various sports,United States,67.0,Richard Linnehan,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Richard Linnehan,outdoor activities,United States,67.0,Richard Linnehan,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Richard Linnehan,natural history,United States,67.0,Richard Linnehan,msp,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
Richard Linnehan,various sports,United States,67.0,Richard Linnehan,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Richard Linnehan,outdoor activities,United States,67.0,Richard Linnehan,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Richard Linnehan,natural history,United States,67.0,Richard Linnehan,msp,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
Richard Linnehan,various sports,United States,67.0,Richard Linnehan,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Richard Linnehan,outdoor activities,United States,67.0,Richard Linnehan,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Richard Linnehan,natural history,United States,67.0,Richard Linnehan,msp,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
Richard Linnehan,various sports,United States,67.0,Richard Linnehan,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Richard Linnehan,outdoor activities,United States,67.0,Richard Linnehan,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Richard Linnehan,natural history,United States,67.0,Richard Linnehan,msp,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
Robert Gibson,home-built aircraft,American,78.0,Robert Gibson,pilot,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Aviation & Space-Related Hobbies
Robert Gibson,Formula One Air Racing,American,78.0,Robert Gibson,pilot,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Robert Gibson,Unlimited Class Air Racing,American,78.0,Robert Gibson,pilot,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
